fid2,ID_LINE,ID_POINT,DISTANCE,OVERLAND,X,Y,Z
2764,12,2764,40.394290455,40.605942022,144027.87407,2660708.2302,-42.159999847
2765,12,2765,40.932880994,41.157738644,144028.07427,2660707.7302,-42.279998779
2766,12,2766,41.471471534,41.735821151,144028.27447,2660707.2302,-42.489997864
2767,12,2767,42.010062073,42.278941512,144028.47467,2660706.7302,-42.559997559
2768,12,2768,42.548652613,42.830738964,144028.67487,2660706.2302,-42.680000305
2769,12,2769,43.087243152,43.370812605,144028.87507,2660705.7302,-42.719997406
2770,12,2770,43.625833691,43.909403144,144029.07527,2660705.2302,-42.719997406
2771,12,2771,44.164424231,44.448086479,144029.27547,2660704.7302,-42.709999084
2772,12,2772,44.70301477,44.99120684,144029.47567,2660704.2302,-42.779998779
2773,12,2773,45.24160531,45.530168608,144029.67587,2660703.7302,-42.799999237
2774,12,2774,45.780195849,46.074667875,144029.87607,2660703.2302,-42.879997253
2775,12,2775,46.318786388,46.636522786,144030.07627,2660702.7302,-43.040000916
2776,12,2776,46.857376928,47.184317879,144030.27647,2660702.2302,-43.13999939
2777,12,2777,47.395967467,47.73837568,144030.47666,2660701.7302,-43.270000458
2778,12,2778,47.934558007,48.309496725,144030.67686,2660701.2302,-43.459999084
2779,12,2779,48.473148546,48.865985357,144030.87706,2660700.7302,-43.599998474
2780,12,2780,49.011739085,49.487419682,144031.07726,2660700.2302,-43.909999847
2781,12,2781,49.550329625,50.065502189,144031.27746,2660699.7302,-44.119998932
2782,12,2782,50.088920164,50.627356014,144031.47766,2660699.2302,-44.279998779
2783,12,2783,50.627510704,51.217000462,144031.67786,2660698.7302,-44.520000458
2784,12,2784,51.166101243,51.760120823,144031.87806,2660698.2302,-44.590000153
2785,12,2785,51.704691782,52.316609455,144032.07826,2660697.7302,-44.729999542
2786,12,2786,52.243282322,52.859729816,144032.27846,2660697.2302,-44.799999237
2787,12,2787,52.781872861,53.400636178,144032.47866,2660696.7302,-44.849998474
2788,12,2788,53.320463401,53.946694597,144032.67886,2660696.2302,-44.939998627
2789,12,2789,53.85905394,54.48676852,144032.87906,2660695.7302,-44.979999542
2790,12,2790,54.397644479,55.027674882,144033.07926,2660695.2302,-44.930000305
2791,12,2791,54.936235019,55.566358218,144033.27946,2660694.7302,-44.939998627
2792,12,2792,55.474825558,56.105041624,144033.47965,2660694.2302,-44.950000763
2793,12,2793,56.013416098,56.645948339,144033.67985,2660693.7302,-44.899997711
2794,12,2794,56.552006637,57.184910107,144033.88005,2660693.2302,-44.919998169
2795,12,2795,57.090597176,57.723593513,144034.08025,2660692.7302,-44.930000305
2796,12,2796,57.629187716,58.269651931,144034.28045,2660692.2302,-45.020000458
2797,12,2797,58.167778255,58.81571035,144034.48065,2660691.7302,-45.11000061
2798,12,2798,58.706368795,59.35578399,144034.68085,2660691.2302,-45.149997711
2799,12,2799,59.244959334,59.894467396,144034.88105,2660690.7302,-45.159999847
2800,12,2800,59.783549873,60.436389839,144035.08125,2660690.2302,-45.099998474
2801,12,2801,60.322140413,60.975351607,144035.28145,2660689.7302,-45.079998016
2802,12,2802,60.860730952,61.51542553,144035.48165,2660689.2302,-45.039997101
2803,12,2803,61.399321492,62.057347551,144035.68185,2660688.7302,-44.979999542
2804,12,2804,61.937912031,62.596030957,144035.88205,2660688.2302,-44.969997406
2805,12,2805,62.47650257,63.136937319,144036.08225,2660687.7302,-44.919998169
2806,12,2806,63.01509311,63.730721597,144036.28245,2660687.2302,-44.669998169
2807,12,2807,63.553683649,64.27162796,144036.48264,2660686.7302,-44.619998932
2808,12,2808,64.092274189,64.814748321,144036.68284,2660686.2302,-44.549999237
2809,12,2809,64.630864728,65.355654683,144036.88304,2660685.7302,-44.5
2810,12,2810,65.169455267,65.895080234,144037.08324,2660685.2302,-44.469997406
2811,12,2811,65.708045807,66.43404186,144037.28344,2660684.7302,-44.450000763
2812,12,2812,66.246636346,66.972725266,144037.48364,2660684.2302,-44.439998627
2813,12,2813,66.785226886,67.512150605,144037.68384,2660683.7302,-44.409999847
2814,12,2814,67.323817425,68.05083394,144037.88404,2660683.2302,-44.419998169
2815,12,2815,67.862407964,68.589424479,144038.08424,2660682.7302,-44.419998169
2816,12,2816,68.400998504,69.129498402,144038.28444,2660682.2302,-44.379997253
2817,12,2817,68.939589043,69.669572043,144038.48464,2660681.7302,-44.340000153
2818,12,2818,69.478179583,70.211494486,144038.68484,2660681.2302,-44.279998779
2819,12,2819,70.016770122,70.754614846,144038.88504,2660680.7302,-44.349998474
2820,12,2820,70.555360661,71.329140803,144039.08524,2660680.2302,-44.549999237
2821,12,2821,71.093951201,71.876935896,144039.28544,2660679.7302,-44.450000763
2822,12,2822,71.63254174,72.433425488,144039.48563,2660679.2302,-44.309997559
2823,12,2823,72.17113228,73.004546532,144039.68583,2660678.7302,-44.119998932
2824,12,2824,72.709722819,73.558604333,144039.88603,2660678.2302,-43.989997864
2825,12,2825,73.248313358,74.126477452,144040.08623,2660677.7302,-43.809997559
2826,12,2826,73.786903898,74.676185615,144040.28643,2660677.2302,-43.700000763
2827,12,2827,74.325494437,75.225894541,144040.48663,2660676.7302,-43.590000153
2828,12,2828,74.864084977,75.807685144,144040.68683,2660676.2302,-43.369998932
2829,12,2829,75.402675516,76.359481767,144040.88703,2660675.7302,-43.25
2830,12,2830,75.941266055,76.991131177,144041.08723,2660675.2302,-42.919998169
2831,12,2831,76.479856595,77.53203754,144041.28743,2660674.7302,-42.869998932
2832,12,2832,77.018447134,78.083834162,144041.48763,2660674.2302,-42.75
2833,12,2833,77.557037674,78.642922909,144041.68783,2660673.7302,-42.599998474
2834,12,2834,78.095628213,79.18604327,144041.88803,2660673.2302,-42.529998779
2835,12,2835,78.634218752,79.729163631,144042.08823,2660672.7302,-42.459999084
2836,12,2836,79.172809292,80.272283992,144042.28843,2660672.2302,-42.38999939
2837,12,2837,79.711399831,80.810874531,144042.48862,2660671.7302,-42.38999939
2838,12,2838,80.249990371,81.349557937,144042.68882,2660671.2302,-42.379997253
2839,12,2839,80.78858091,81.8904643,144042.88902,2660670.7302,-42.329998016
2840,12,2840,81.327171449,82.429147706,144043.08922,2660670.2302,-42.340000153
2841,12,2841,81.865761989,82.967831111,144043.28942,2660669.7302,-42.329998016
2842,12,2842,82.404352528,83.50679288,144043.48962,2660669.2302,-42.349998474
2843,12,2843,82.942943068,84.045754648,144043.68982,2660668.7302,-42.369998932
2844,12,2844,83.481533607,84.585179986,144043.89002,2660668.2302,-42.399997711
2845,12,2845,84.020124146,85.123770526,144044.09022,2660667.7302,-42.399997711
2846,12,2846,84.558714686,85.665692968,144044.29042,2660667.2302,-42.459999084
2847,12,2847,85.097305225,86.204654736,144044.49062,2660666.7302,-42.479999542
2848,12,2848,85.635895765,86.743338072,144044.69082,2660666.2302,-42.489997864
2849,12,2849,86.174486304,87.285260514,144044.89102,2660665.7302,-42.549999237
2850,12,2850,86.713076843,87.823943849,144045.09122,2660665.2302,-42.540000916
2851,12,2851,87.251667383,88.36401749,144045.29141,2660664.7302,-42.579998016
2852,12,2852,87.790257922,88.905939933,144045.49161,2660664.2302,-42.63999939
2853,12,2853,88.328848462,89.444623268,144045.69181,2660663.7302,-42.649997711
2854,12,2854,88.867439001,89.984048819,144045.89201,2660663.2302,-42.680000305
2855,12,2855,89.40602954,90.523010587,144046.09221,2660662.7302,-42.700000763
2856,12,2856,89.94462008,91.062435925,144046.29241,2660662.2302,-42.729999542
2857,12,2857,90.483210619,91.603342288,144046.49261,2660661.7302,-42.779998779
2858,12,2858,91.021801159,92.141932827,144046.69281,2660661.2302,-42.779998779
2859,12,2859,91.560391698,92.68200675,144046.89301,2660660.7302,-42.819999695
2860,12,2860,92.098982237,93.220968518,144047.09321,2660660.2302,-42.799999237
2861,12,2861,92.637572777,93.759651853,144047.29341,2660659.7302,-42.790000916
2862,12,2862,93.176163316,94.304151681,144047.49361,2660659.2302,-42.709999084
2863,12,2863,93.714753856,94.843113449,144047.69381,2660658.7302,-42.689998627
2864,12,2864,94.253344395,95.39717125,144047.89401,2660658.2302,-42.559997559
2865,12,2865,94.791934934,95.938077612,144048.09421,2660657.7302,-42.509998322
2866,12,2866,95.330525474,96.478151535,144048.2944,2660657.2302,-42.469997406
2867,12,2867,95.869116013,97.017576874,144048.4946,2660656.7302,-42.439998627
2868,12,2868,96.407706553,97.55626028,144048.6948,2660656.2302,-42.450000763
2869,12,2869,96.946297092,98.094850819,144048.895,2660655.7302,-42.450000763
2870,12,2870,97.484887631,98.63427637,144049.0952,2660655.2302,-42.419998169
2871,12,2871,98.023478171,99.173238138,144049.2954,2660654.7302,-42.439998627
2872,12,2872,98.56206871,99.713312061,144049.4956,2660654.2302,-42.479999542
2873,12,2873,99.10065925,100.25199547,144049.6958,2660653.7302,-42.469997406
2874,12,2874,99.639249789,100.79142102,144049.896,2660653.2302,-42.5
2875,12,2875,100.17784033,101.33010435,144050.0962,2660652.7302,-42.509998322
2876,12,2876,100.71643087,101.87101072,144050.2964,2660652.2302,-42.559997559
2877,12,2877,101.25502141,102.41191743,144050.4966,2660651.7302,-42.61000061
2878,12,2878,101.79361195,102.95134277,144050.6968,2660651.2302,-42.63999939
2879,12,2879,102.33220249,103.49076811,144050.897,2660650.7302,-42.669998169
2880,12,2880,102.87079303,104.03019366,144051.0972,2660650.2302,-42.700000763
2881,12,2881,103.40938356,104.56887706,144051.29739,2660649.7302,-42.689998627
2882,12,2882,103.9479741,105.1074676,144051.49759,2660649.2302,-42.689998627
2883,12,2883,104.48656464,105.65058796,144051.69779,2660648.7302,-42.619998932
2884,12,2884,105.02515518,106.1891785,144051.89799,2660648.2302,-42.619998932
2885,12,2885,105.56374572,106.73110095,144052.09819,2660647.7302,-42.559997559
2886,12,2886,106.10233626,107.2705265,144052.29839,2660647.2302,-42.590000153
2887,12,2887,106.6409268,107.81060014,144052.49859,2660646.7302,-42.629997253
2888,12,2888,107.17951734,108.34919068,144052.69879,2660646.2302,-42.629997253
2889,12,2889,107.71810788,108.88861623,144052.89899,2660645.7302,-42.659999847
2890,12,2890,108.25669842,109.42952259,144053.09919,2660645.2302,-42.61000061
2891,12,2891,108.79528896,109.97264295,144053.29939,2660644.7302,-42.680000305
2892,12,2892,109.3338795,110.51123349,144053.49959,2660644.2302,-42.680000305
2893,12,2893,109.87247004,111.05019526,144053.69979,2660643.7302,-42.659999847
2894,12,2894,110.41106058,111.59026918,144053.89999,2660643.2302,-42.700000763
2895,12,2895,110.94965112,112.12923095,144054.10019,2660642.7302,-42.680000305
2896,12,2896,111.48824166,112.67373022,144054.30038,2660642.2302,-42.759998322
2897,12,2897,112.0268322,113.21241355,144054.50058,2660641.7302,-42.75
2898,12,2898,112.56542273,113.75183889,144054.70078,2660641.2302,-42.779998779
2899,12,2899,113.10401327,114.29080066,144054.90098,2660640.7302,-42.799999237
2900,12,2900,113.64260381,114.830226,144055.10118,2660640.2302,-42.829998016
2901,12,2901,114.18119435,115.3689094,144055.30138,2660639.7302,-42.840000153
2902,12,2902,114.71978489,115.91202976,144055.50158,2660639.2302,-42.909999847
2903,12,2903,115.25837543,116.45210369,144055.70178,2660638.7302,-42.869998932
2904,12,2904,115.79696597,116.99301005,144055.90198,2660638.2302,-42.819999695
2905,12,2905,116.33555651,117.53308397,144056.10218,2660637.7302,-42.779998779
2906,12,2906,116.87414705,118.07914239,144056.30238,2660637.2302,-42.689998627
2907,12,2907,117.41273759,118.62364166,144056.50258,2660636.7302,-42.61000061
2908,12,2908,117.95132813,119.16306721,144056.70278,2660636.2302,-42.579998016
2909,12,2909,118.48991867,119.70175061,144056.90298,2660635.7302,-42.590000153
2910,12,2910,119.02850921,120.24071238,144057.10318,2660635.2302,-42.569999695
2911,12,2911,119.56709975,120.77939572,144057.30337,2660634.7302,-42.579998016
2912,12,2912,120,121.21643438,144057.46429,2660634.3283,-42.63999939
2913,13,2913,0,0,143927.31548,2660711.4786,-42.349998474
2914,13,2914,0.5385905394,0.5389617681,143927.51567,2660710.9786,-42.369998932
2915,13,2915,1.0771810788,1.0776451032,143927.71587,2660710.4786,-42.379997253
2916,13,2916,1.6157716182,1.6185518182,143927.91607,2660709.9786,-42.430000305
2917,13,2917,2.1543621576,2.1571423576,143928.11627,2660709.4786,-42.430000305
2918,13,2918,2.6929526971,2.6972159982,143928.31647,2660708.9786,-42.469997406
2919,13,2919,3.2315432365,3.2361777663,143928.51667,2660708.4786,-42.489997864
2920,13,2920,3.7701337759,3.775603317,143928.71687,2660707.9786,-42.520000458
2921,13,2921,4.3087243153,4.3142866522,143928.91707,2660707.4786,-42.529998779
2922,13,2922,4.8473148547,4.8532484203,143929.11727,2660706.9786,-42.549999237
2923,13,2923,5.3859053941,5.3926737588,143929.31747,2660706.4786,-42.520000458
2924,13,2924,5.9244959335,5.9313571648,143929.51767,2660705.9786,-42.509998322
2925,13,2925,6.4630864729,6.4810660909,143929.71787,2660705.4786,-42.399997711
2926,13,2926,7.0016770123,7.0458484796,143929.91807,2660704.9786,-42.229999542
2927,13,2927,7.5402675517,7.5889688405,143930.11827,2660704.4786,-42.159999847
2928,13,2928,8.0788580912,8.1350272592,143930.31847,2660703.9786,-42.069999695
2929,13,2929,8.6174486306,8.6737105943,143930.51866,2660703.4786,-42.079998016
2930,13,2930,9.15603917,9.2131359329,143930.71886,2660702.9786,-42.049999237
2931,13,2931,9.6946297094,9.7525612715,143930.91906,2660702.4786,-42.020000458
2932,13,2932,10.233220249,10.292634912,143931.11926,2660701.9786,-42.059997559
2933,13,2933,10.771810788,10.83159668,143931.31946,2660701.4786,-42.079998016
2934,13,2934,11.310401328,11.372503042,143931.51966,2660700.9786,-42.129997253
2935,13,2935,11.848991867,11.918561461,143931.71986,2660700.4786,-42.219997406
2936,13,2936,12.387582406,12.461682314,143931.92006,2660699.9786,-42.290000916
2937,13,2937,12.926172946,13.00036572,143932.12026,2660699.4786,-42.279998779
2938,13,2938,13.464763485,13.538956259,143932.32046,2660698.9786,-42.279998779
2939,13,2939,14.003354025,14.078381598,143932.52066,2660698.4786,-42.309997559
2940,13,2940,14.541944564,14.646254716,143932.72086,2660697.9786,-42.129997253
2941,13,2941,15.080535103,15.187161079,143932.92106,2660697.4786,-42.079998016
2942,13,2942,15.619125643,15.734956172,143933.12126,2660696.9786,-41.979999542
2943,13,2943,16.157716182,16.284665098,143933.32146,2660696.4786,-41.869998932
2944,13,2944,16.696306722,16.826587541,143933.52165,2660695.9786,-41.930000305
2945,13,2945,17.234897261,17.366661464,143933.72185,2660695.4786,-41.88999939
2946,13,2946,17.773487801,17.906735387,143933.92205,2660694.9786,-41.849998474
2947,13,2947,18.31207834,18.445418722,143934.12225,2660694.4786,-41.840000153
2948,13,2948,18.850668879,18.984102057,143934.32245,2660693.9786,-41.849998474
2949,13,2949,19.389259419,19.523063825,143934.52265,2660693.4786,-41.869998932
2950,13,2950,19.927849958,20.063970188,143934.72285,2660692.9786,-41.919998169
2951,13,2951,20.466440498,20.602931956,143934.92305,2660692.4786,-41.939998627
2952,13,2952,21.005031037,21.143005879,143935.12325,2660691.9786,-41.979999542
2953,13,2953,21.543621576,21.681689214,143935.32345,2660691.4786,-41.989997864
2954,13,2954,22.082212116,22.220650982,143935.52365,2660690.9786,-42.009998322
2955,13,2955,22.620802655,22.75961275,143935.72385,2660690.4786,-42.029998779
2956,13,2956,23.159393195,23.299686673,143935.92405,2660689.9786,-42.069999695
2957,13,2957,23.697983734,23.838648441,143936.12425,2660689.4786,-42.090000153
2958,13,2958,24.236574273,24.37807378,143936.32445,2660688.9786,-42.119998932
2959,13,2959,24.775164813,24.917035548,143936.52464,2660688.4786,-42.099998474
2960,13,2960,25.313755352,25.457109471,143936.72484,2660687.9786,-42.13999939
2961,13,2961,25.852345892,25.996071239,143936.92504,2660687.4786,-42.159999847
2962,13,2962,26.390936431,26.535033007,143937.12524,2660686.9786,-42.180000305
2963,13,2963,26.929526971,27.075939369,143937.32544,2660686.4786,-42.229999542
2964,13,2964,27.46811751,27.614622775,143937.52564,2660685.9786,-42.219997406
2965,13,2965,28.006708049,28.153306181,143937.72584,2660685.4786,-42.229999542
2966,13,2966,28.545298589,28.691989517,143937.92604,2660684.9786,-42.239997864
2967,13,2967,29.083889128,29.233911959,143938.12624,2660684.4786,-42.299999237
2968,13,2968,29.622479668,29.773337298,143938.32644,2660683.9786,-42.270000458
2969,13,2969,30.161070207,30.311927837,143938.52664,2660683.4786,-42.270000458
2970,13,2970,30.699660746,30.85200176,143938.72684,2660682.9786,-42.229999542
2971,13,2971,31.238251286,31.463704548,143938.92704,2660682.4786,-41.939998627
2972,13,2972,31.776841825,32.041787055,143939.12724,2660681.9786,-41.729999542
2973,13,2973,32.315432365,32.586286882,143939.32744,2660681.4786,-41.649997711
2974,13,2974,32.854022904,33.124970217,143939.52763,2660680.9786,-41.63999939
2975,13,2975,33.392613443,33.663653623,143939.72783,2660680.4786,-41.629997253
2976,13,2976,33.931203983,34.20261525,143939.92803,2660679.9786,-41.61000061
2977,13,2977,34.469794522,34.741576876,143940.12823,2660679.4786,-41.629997253
2978,13,2978,35.008385062,35.281650799,143940.32843,2660678.9786,-41.669998169
2979,13,2979,35.546975601,35.82107635,143940.52863,2660678.4786,-41.700000763
2980,13,2980,36.085566141,36.360501689,143940.72883,2660677.9786,-41.729999542
2981,13,2981,36.62415668,36.900575612,143940.92903,2660677.4786,-41.770000458
2982,13,2982,37.162747219,37.440649252,143941.12923,2660676.9786,-41.809997559
2983,13,2983,37.701337759,37.97961102,143941.32943,2660676.4786,-41.829998016
2984,13,2984,38.239928298,38.533668821,143941.52963,2660675.9786,-41.959999084
2985,13,2985,38.778518838,39.073742744,143941.72983,2660675.4786,-42
2986,13,2986,39.317109377,39.612704513,143941.93003,2660674.9786,-42.020000458
2987,13,2987,39.855699916,40.229210239,143942.13023,2660674.4786,-42.319999695
2988,13,2988,40.394290456,40.785698872,143942.33042,2660673.9786,-42.459999084
2989,13,2989,40.932880995,41.337495495,143942.53062,2660673.4786,-42.579998016
2990,13,2990,41.471471535,41.876921046,143942.73082,2660672.9786,-42.61000061
2991,13,2991,42.010062074,42.415882672,143942.93102,2660672.4786,-42.629997253
